*******************************************************************************
 Revised: July 31, 2013             Moon / (Earth)                          301
 
 GEOPHYSICAL DATA (updated 2018-Aug-15):
  Vol. mean radius, km  = 1737.53+-0.03    Mass, x10^22 kg       =    7.349
  Radius (gravity), km  = 1738.0           Surface emissivity    =    0.92
  Radius (IAU), km      = 1737.4           GM, km^3/s^2          = 4902.800066
  Density, g/cm^3       =    3.3437        GM 1-sigma, km^3/s^2  =  +-0.0001  
  V(1,0)                =   +0.21          Surface accel., m/s^2 =    1.62
  Earth/Moon mass ratio = 81.3005690769    Farside crust. thick. = ~80 - 90 km
  Mean crustal density  = 2.97+-.07 g/cm^3 Nearside crust. thick.= 58+-8 km 
  Heat flow, Apollo 15  = 3.1+-.6 mW/m^2   Mean angular diameter = 31'05.2"
  Heat flow, Apollo 17  = 2.2+-.5 mW/m^2   Sid. rot. rate, rad/s = 0.0000026617
  Geometric Albedo      = 0.12             Mean solar day        = 29.5306 d
  Obliquity to orbit    = 6.67 deg         Orbit period          = 27.321582 d
  Semi-major axis, a    = 384400 km        Eccentricity          = 0.05490
  Mean motion, rad/s    = 2.6616995x10^-6  Inclination           = 5.145 deg
  Apsidal period        = 3231.50 d        Nodal period          = 6798.38 d
                                 Perihelion  Aphelion    Mean
  Solar Constant (W/m^2)         1414+-7     1323+-7     1368+-7
  Maximum Planetary IR (W/m^2)   1314        1226        1268
  Minimum Planetary IR (W/m^2)      5.2         5.2         5.2
********************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Wed Jun  2 01:08:23 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2001-Jan-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.1 x 6378.1 x 6356.8 km     {Equator, meridian, pole}    
Keplerian GM    : 4.0350323562548013E+05 km^3/s^2
Output units    : KM-S, deg, Julian Day Number (Tp)
Output type     : GEOMETRIC osculating elements
Output format   : 10
EOP file        : eop.210601.p210823
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2021-JUN-01. PREDICTS-> 2021-AUG-22
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
2451608.500000000, A.D. 2000-Mar-05 00:00:00.0000,  4.617135148711516E-02,  3.689174221382725E+05,  2.103656871336253E+01,  1.211732394554688E+01,  6.884342201632741E+01,  2.451616507326579E+06,  1.513066231981348E-04,  2.553210824623497E+02,  2.502832249745338E+02,  3.867753633878077E+05,  4.046333046373429E+05,  2.379274564396186E+06,
2451609.500000000, A.D. 2000-Mar-06 00:00:00.0000,  4.340453092028559E-02,  3.703264876946555E+05,  2.104799834153118E+01,  1.209549946175636E+01,  6.816521736714117E+01,  2.451616487189840E+06,  1.510989541036987E-04,  2.687825885547483E+02,  2.638218481556007E+02,  3.871296694003008E+05,  4.039328511059461E+05,  2.382544618759791E+06,
2451610.500000000, A.D. 2000-Mar-07 00:00:00.0000,  4.075328580794934E-02,  3.710868631239671E+05,  2.106098012780937E+01,  1.208126901082625E+01,  6.885193706405117E+01,  2.451616554819964E+06,  1.512614479560152E-04,  2.808696238634961E+02,  2.762439957058833E+02,  3.868523682528579E+05,  4.026178733817486E+05,  2.379985150642504E+06,
2451611.500000000, A.D. 2000-Mar-08 00:00:00.0000,  3.801201265529523E-02,  3.713121358592493E+05,  2.107428344481564E+01,  1.207585609654287E+01,  7.107465947834531E+01,  2.451616725311616E+06,  1.517720851597233E-04,  2.914799236148913E+02,  2.873584447178590E+02,  3.859841710541014E+05,  4.006562062489535E+05,  2.371977690239545E+06,
2451612.500000000, A.D. 2000-Mar-09 00:00:00.0000,  3.514590562125806E-02,  3.711598802025338E+05,  2.108656423330312E+01,  1.207887682909664E+01,  7.469406659877164E+01,  2.451616990757263E+06,  1.525446815367399E-04,  3.008124457981541E+02,  2.972761959307274E+02,  3.846798001531197E+05,  3.981997201037057E+05,  2.359964283076596E+06,
2451613.500000000, A.D. 2000-Mar-10 00:00:00.0000,  3.233020285091326E-02,  3.707930701946826E+05,  2.109662909942881E+01,  1.208828686157615E+01,  7.929005081005933E+01,  2.451617322324978E+06,  1.534403247211586E-04,  3.093265049076684E+02,  3.063867425049615E+02,  3.831814026717580E+05,  3.955697351488335E+05,  2.346188986853454E+06,
2451614.500000000, A.D. 2000-Mar-11 00:00:00.0000,  2.989369111189499E-02,  3.703588901913640E+05,  2.110370098137948E+01,  1.210067796336606E+01,  8.420264501389978E+01,  2.451617673669679E+06,  1.542911356243570E-04,  3.176925898592591E+02,  3.153220402810363E+02,  3.817714479311589E+05,  3.931840056709538E+05,  2.333251346833492E+06,
2451615.500000000, A.D. 2000-Mar-12 00:00:00.0000,  2.821881581411713E-02,  3.699735093818958E+05,  2.110762317870417E+01,  1.211191549230313E+01,  8.864930293191442E+01,  2.451617989738043E+06,  1.549326425961745E-04,  3.266719176032278E+02,  3.248416800308876E+02,  3.807168891542638E+05,  3.914602689266317E+05,  2.323590393654649E+06,
2451616.500000000, A.D. 2000-Mar-13 00:00:00.0000,  2.764647399235286E-02,  3.697057035433260E+05,  2.110894015833265E+01,  1.211801316272744E+01,  9.201910690294517E+01,  2.451618227829147E+06,  1.552380602407090E-04,  3.368253733746303E+02,  3.355378911713374E+02,  3.802173732647301E+05,  3.907290429861342E+05,  2.319018927715222E+06,
2451617.500000000, A.D. 2000-Mar-14 00:00:00.0000,  2.839027400365372E-02,  3.695684761681777E+05,  2.110881681544826E+01,  1.211605157527279E+01,  9.422883906855915E+01,  2.451618382772448E+06,  1.551463435341843E-04,  3.481667495333194E+02,  3.474756647740225E+02,  3.803672053500702E+05,  3.911659345319627E+05,  2.320389844834977E+06,
2451618.500000000, A.D. 2000-Mar-15 00:00:00.0000,  3.044487184898632E-02,  3.695330643358051E+05,  2.110880039386586E+01,  1.210490117554625E+01,  9.573103480031668E+01,  2.451618487395731E+06,  1.546767184697575E-04,  1.684443168272088E-01,  1.791059198605722E-01,  3.811367230252514E+05,  3.927403817146978E+05,  2.327434946652217E+06,
2451619.500000000, A.D. 2000-Mar-16 00:00:00.0000,  3.353375851911256E-02,  3.695533989919583E+05,  2.111047787560828E+01,  1.208554011110641E+01,  9.705179561052654E+01,  2.451618579726502E+06,  1.539254297432466E-04,  1.223886185240291E+01,  1.308816497231721E+01,  3.823759000890737E+05,  3.951984011861891E+05,  2.338794834618902E+06,
2451620.500000000, A.D. 2000-Mar-17 00:00:00.0000,  3.717012165774097E-02,  3.695736008826955E+05,  2.111511685714169E+01,  1.206086495915172E+01,  9.836919986948777E+01,  2.451618673104634E+06,  1.530449730296418E-04,  2.415719394267126E+01,  2.597702610493348E+01,  3.838410182274406E+05,  3.981084355721857E+05,  2.352249752955134E+06,
2451621.500000000, A.D. 2000-Mar-18 00:00:00.0000,  4.081688966115832E-02,  3.695176813241342E+05,  2.112338404648947E+01,  1.203504165507382E+01,  9.948992736311905E+01,  2.451618754587119E+06,  1.522108430740143E-04,  3.610497102858319E+01,  3.897820278379384E+01,  3.852420641493552E+05,  4.009664469745763E+05,  2.365140306232624E+06,
2451622.500000000, A.D. 2000-Mar-19 00:00:00.0000,  4.406588827677842E-02,  3.692801206210578E+05,  2.113520986403401E+01,  1.201257626737413E+01,  1.000461598131519E+02,  2.451618799068774E+06,  1.515842881836354E-04,  4.847066141131690E+01,  5.239084090040766E+01,  3.863029011020145E+05,  4.033256815829712E+05,  2.374916320904454E+06,
2451623.500000000, A.D. 2000-Mar-20 00:00:00.0000,  4.676633360139870E-02,  3.687299193981275E+05,  2.114982211804687E+01,  1.199734987253740E+01,  9.969189595071012E+01,  2.451618783450412E+06,  1.512803895392603E-04,  6.164825405752270E+01,  6.649316380993720E+01,  3.868200761217562E+05,  4.049102328453848E+05,  2.379687156388322E+06,
2451624.500000000, A.D. 2000-Mar-21 00:00:00.0000,  4.905423395527175E-02,  3.677344007643048E+05,  2.116592559224991E+01,  1.199184272293717E+01,  9.825540624751298E+01,  2.451618697636505E+06,  1.513485896403920E-04,  7.587471152290053E+01,  8.140012126626242E+01,  3.867038625071372E+05,  4.056733242499696E+05,  2.378614831201064E+06,
2451625.500000000, A.D. 2000-Mar-22 00:00:00.0000,  5.125477003730370E-02,  3.662063383023977E+05,  2.118197355356969E+01,  1.199669276108743E+01,  9.584803784959163E+01,  2.451618551936014E+06,  1.517685434327762E-04,  9.110858838880907E+01,  9.696337920468440E+01,  3.859901760104728E+05,  4.057740137185479E+05,  2.372033043589544E+06,
2451626.500000000, A.D. 2000-Mar-23 00:00:00.0000,  5.368008007983183E-02,  3.641653556403909E+05,  2.119646739631849E+01,  1.201063459748978E+01,  9.287204718251573E+01,  2.451618376288428E+06,  1.524597401117041E-04,  1.070097657115293E+02,  1.127689489725223E+02,  3.848226672340491E+05,  4.054799788277074E+05,  2.361279113661321E+06,
2451627.500000000, A.D. 2000-Mar-24 00:00:00.0000,  5.642370088405566E-02,  3.617808165371955E+05,  2.120822769875321E+01,  1.203078357607546E+01,  8.986810320792823E+01,  2.451618207410841E+06,  1.533004313276764E-04,  1.230818048311132E+02,  1.282910852388752E+02,  3.834144804995158E+05,  4.050481444618360E+05,  2.348329987607847E+06,
2451628.500000000, A.D. 2000-Mar-25 00:00:00.0000,  5.928123672887946E-02,  3.593577957385227E+05,  2.121659525802774E+01,  1.205318056114043E+01,  8.727497168958780E+01,  2.451618070552289E+06,  1.541506097056013E-04,  1.389057745075313E+02,  1.431304644666748E+02,  3.820034315983488E+05,  4.046490674581748E+05,  2.335378372408208E+06,
2451629.500000000, A.D. 2000-Mar-26 00:00:00.0000,  6.183709601496540E-02,  3.572636665497529E+05,  2.122153705535832E+01,  1.207349211067124E+01,  8.527303719744025E+01,  2.451617969282928E+06,  1.548746191328247E-04,  1.542944518434055E+02,  1.571661973268551E+02,  3.808119730935897E+05,  4.043602796374264E+05,  2.324460922104055E+06,
2451630.500000000, A.D. 2000-Mar-27 00:00:00.0000,  6.363850056457478E-02,  3.558338487151635E+05,  2.122364665678267E+01,  1.208775552849786E+01,  8.378443894463473E+01,  2.451617887903727E+06,  1.553604887579271E-04,  1.692940125195250E+02,  1.705501576441331E+02,  3.800175988971266E+05,  4.042013490790898E+05,  2.317191474345380E+06,
2451631.500000000, A.D. 2000-Mar-28 00:00:00.0000,  6.435634673418025E-02,  3.552958438054427E+05,  2.122404165639164E+01,  1.209306009330657E+01,  8.256156279978789E+01,  2.451644589505302E+06,  1.555344745689952E-04,  1.841008899336994E+02,  1.836127869269550E+02,  3.797341461840728E+05,  4.041724485627029E+05,  2.314599390248390E+06,
2451632.500000000, A.D. 2000-Mar-29 00:00:00.0000,  6.388445058774730E-02,  3.557255727800796E+05,  2.122417355430368E+01,  1.208806332311416E+01,  8.128286138463973E+01,  2.451644495398518E+06,  1.553701914860007E-04,  1.989739556856425E+02,  1.967618308071432E+02,  3.800017775619950E+05,  4.042779823439104E+05,  2.317046767831506E+06,
2451633.500000000, A.D. 2000-Mar-30 00:00:00.0000,  6.236985866157553E-02,  3.570339135565455E+05,  2.122557782242120E+01,  1.207325831721442E+01,  7.963459661284045E+01,  2.451644397492654E+06,  1.548921034047371E-04,  2.141623676981717E+02,  2.103954473714597E+02,  3.807833151000200E+05,  4.045327166434944E+05,  2.324198536185609E+06,
2451634.500000000, A.D. 2000-Mar-31 00:00:00.0000,  6.017379762138816E-02,  3.589817966381966E+05,  2.122960211101622E+01,  1.205093865273077E+01,  7.739624746619933E+01,  2.451644272097786E+06,  1.541731786482867E-04,  2.298301593637998E+02,  2.248117533142455E+02,  3.819661504751063E+05,  4.049505043120160E+05,  2.335036503471615E+06,
2451635.500000000, A.D. 2000-Apr-01 00:00:00.0000,  5.775821264204802E-02,  3.612282567338623E+05,  2.123715622816707E+01,  1.202485027881641E+01,  7.454059332538975E+01,  2.451644108078641E+06,  1.533264609702216E-04,  2.459652854026803E+02,  2.401035845692002E+02,  3.833710854055274E+05,  4.055139140771926E+05,  2.347931320673459E+06,
2451636.500000000, A.D. 2000-Apr-02 00:00:00.0000,  5.550879223226627E-02,  3.634128593124259E+05,  2.124852706981913E+01,  1.199956965708478E+01,  7.130892850034338E+01,  2.451643914600441E+06,  1.524904290429349E-04,  2.623113559498827E+02,  2.560780063301546E+02,  3.847710347366148E+05,  4.061292101608037E+05,  2.360803902641254E+06,
2451637.500000000, A.D. 2000-Apr-03 00:00:00.0000,  5.355982627328628E-02,  3.652523441915766E+05,  2.126329487708889E+01,  1.197969597690202E+01,  6.816984844147377E+01,  2.451643720340630E+06,  1.518086000209682E-04,  2.784123760937829E+02,  2.722925463008889E+02,  3.859222741500445E+05,  4.065922041085124E+05,  2.371407153153878E+06,
2451638.500000000, A.D. 2000-Apr-04 00:00:00.0000,  5.173553758999171E-02,  3.666063192429506E+05,  2.128037471295942E+01,  1.196898547538710E+01,  6.562246361146725E+01,  2.451643559959250E+06,  1.514050760737197E-04,  2.938086562890829E+02,  2.882482567496385E+02,  3.866076751534301E+05,  4.066090310639097E+05,  2.377727414005028E+06,
2451639.500000000, A.D. 2000-Apr-05 00:00:00.0000,  4.967223085366741E-02,  3.674776385485269E+05,  2.129818933505689E+01,  1.196958237438983E+01,  6.396322053060708E+01,  2.451643456097056E+06,  1.513595742894952E-04,  3.082642704362656E+02,  3.036217996114140E+02,  3.866851527222312E+05,  4.058926668959355E+05,  2.378442207504181E+06,
2451640.500000000, A.D. 2000-Apr-06 00:00:00.0000,  4.704949164985742E-02,  3.679607649309434E+05,  2.131495666547131E+01,  1.198150777550100E+01,  6.318214156946934E+01,  2.451643410116005E+06,  1.516873599805154E-04,  3.218606368703412E+02,  3.183720051833474E+02,  3.861278856632326E+05,  4.042950063955219E+05,  2.373302561572981E+06,
2451641.500000000, A.D. 2000-Apr-07 00:00:00.0000,  4.378798659176519E-02,  3.681804577656566E+05,  2.132904791336980E+01,  1.200254578639995E+01,  6.301819409611768E+01,  2.451643404977992E+06,  1.523303137847844E-04,  3.349279386439209E+02,  3.326915376662249E+02,  3.850406108717959E+05,  4.019007639779351E+05,  2.363285357034161E+06,
2451642.500000000, A.D. 2000-Apr-08 00:00:00.0000,  4.012071281996489E-02,  3.682502886720314E+05,  2.133934606592602E+01,  1.202860493430411E+01,  6.310397347307319E+01,  2.451643415365554E+06,  1.531639047742006E-04,  3.478866368394197E+02,  3.468722850821035E+02,  3.836422908487684E+05,  3.990342930255054E+05,  2.350423231444276E+06,
2451643.500000000, A.D. 2000-Apr-09 00:00:00.0000,  3.652403544873753E-02,  3.682579334642577E+05,  2.134551890476969E+01,  1.205453082542328E+01,  6.315972291718053E+01,  2.451643421690037E+06,  1.540207745490567E-04,  1.042101595311467E+00,  1.121854324227560E+00,  3.822180801736692E+05,  3.961782268830806E+05,  2.337347030321143E+06,
2451644.500000000, A.D. 2000-Apr-10 00:00:00.0000,  3.354374961542425E-02,  3.682734035301454E+05,  2.134812754779711E+01,  1.207522104236484E+01,  6.322047956654053E+01,  2.451643426460241E+06,  1.547262174678160E-04,  1.435145007493515E+01,  1.534443584213044E+01,  3.810554315144640E+05,  3.938374594987825E+05,  2.326690368908437E+06,
2451645.500000000, A.D. 2000-Apr-11 00:00:00.0000,  3.158758451907143E-02,  3.683678855225337E+05,  2.134852664773527E+01,  1.208678529201206E+01,  6.376854882411276E+01,  2.451643463847853E+06,  1.551365125799795E-04,  2.729216532434815E+01,  2.901189020515984E+01,  3.803832743507283E+05,  3.923986631789230E+05,  2.320536887242484E+06,
2451646.500000000, A.D. 2000-Apr-12 00:00:00.0000,  3.079453766609286E-02,  3.686166241912577E+05,  2.134856926455456E+01,  1.208745084561240E+01,  6.552350857973443E+01,  2.451643585014692E+06,  1.551699237085865E-04,  3.908027933335737E+01,  4.137267960979768E+01,  3.803286697369678E+05,  3.920407152826778E+05,  2.320037230127728E+06,
2451647.500000000, A.D. 2000-Apr-13 00:00:00.0000,  3.106124647221911E-02,  3.690660681199857E+05,  2.135018878458278E+01,  1.207796647187365E+01,  6.891551766933551E+01,  2.451643821175126E+06,  1.548226352920869E-04,  4.921044725958675E+01,  5.197426829881653E+01,  3.808972102480821E+05,  3.927283523761784E+05,  2.325241392002063E+06,
2451648.500000000, A.D. 2000-Apr-14 00:00:00.0000,  3.216464900068595E-02,  3.696908503336010E+05,  2.135496813536132E+01,  1.206139930056374E+01,  7.372760812007301E+01,  2.451644158480101E+06,  1.541666060392200E-04,  5.782902231047935E+01,  6.101545423687973E+01,  3.819770066797890E+05,  3.942631630259771E+05,  2.335136053448670E+06,
2451649.500000000, A.D. 2000-Apr-15 00:00:00.0000,  3.385333197820396E-02,  3.703848797324016E+05,  2.136380695552906E+01,  1.204239787297162E+01,  7.921315497041040E+01,  2.451644545949452E+06,  1.533313149749421E-04,  6.563039773926121E+01,  6.922445600904446E+01,  3.833629944517345E+05,  3.963411091710674E+05,  2.347856992283882E+06,
2451650.500000000, A.D. 2000-Apr-16 00:00:00.0000,  3.588540534226768E-02,  3.709882829501610E+05,  2.137676144137449E+01,  1.202614078021830E+01,  8.446703684254537E+01,  2.451644921125930E+06,  1.524750691500074E-04,  7.349522770848020E+01,  7.748558800655105E+01,  3.847968747759333E+05,  3.986054666017055E+05,  2.361041723128037E+06,
2451651.500000000, A.D. 2000-Apr-17 00:00:00.0000,  3.807055557523414E-02,  3.713203610077224E+05,  2.139307656943291E+01,  1.201725081457839E+01,  8.873325629781681E+01,  2.451645231734518E+06,  1.517531885790909E-04,  8.218620925469777E+01,  8.653223088533399E+01,  3.860162126857153E+05,  4.007120643637083E+05,  2.372273053177889E+06,
2451652.500000000, A.D. 2000-Apr-18 00:00:00.0000,  4.033142107309241E-02,  3.712034045732793E+05,  2.141137923882395E+01,  1.201892029281220E+01,  9.155288487375543E+01,  2.451645446651824E+06,  1.512899677645175E-04,  9.219751069041354E+01,  9.680188187074199E+01,  3.868037494656286E+05,  4.024040943579779E+05,  2.379536497491620E+06,
2451653.500000000, A.D. 2000-Apr-19 00:00:00.0000,  4.273734172379593E-02,  3.704860757762275E+05,  2.142996998017032E+01,  1.203239684512358E+01,  9.281177353534562E+01,  2.451645559857585E+06,  1.511593392008030E-04,  1.036995852022177E+02,  1.083928782743769E+02,  3.870265622220993E+05,  4.035670486679711E+05,  2.381592840398495E+06,
2451654.500000000, A.D. 2000-Apr-20 00:00:00.0000,  4.545852250982341E-02,  3.690795876240917E+05,  2.144714406332490E+01,  1.205686976853787E+01,  9.273625463581263E+01,  2.451645590014631E+06,  1.513764477893662E-04,  1.165330311791772E+02,  1.210733261377549E+02,  3.866564170627042E+05,  4.042332465013168E+05,  2.378177089350944E+06,
2451655.500000000, A.D. 2000-Apr-21 00:00:00.0000,  4.863961411126927E-02,  3.670042545495227E+05,  2.146148359191148E+01,  1.208971309863269E+01,  9.180918122326671E+01,  2.451645573161951E+06,  1.518997609444526E-04,  1.302812058141500E+02,  1.343687589939391E+02,  3.857678541099638E+05,  4.045314536704049E+05,  2.369983979972466E+06,
2451656.500000000, A.D. 2000-Apr-22 00:00:00.0000,  5.226240506172431E-02,  3.644212719773165E+05,  2.147208025789667E+01,  1.212699652032406E+01,  9.058336061475687E+01,  2.451645547327412E+06,  1.526415356603183E-04,  1.444463507579306E+02,  1.477507580411625E+02,  3.845170582275472E+05,  4.046128444777780E+05,  2.358466838286585E+06,
2451657.500000000, A.D. 2000-Apr-23 00:00:00.0000,  5.609044323260470E-02,  3.616204814911043E+05,  2.147866577384233E+01,  1.216416192961851E+01,  8.947315663285440E+01,  2.451645536350678E+06,  1.534836744657162E-04,  1.586498277337029E+02,  1.608455717726612E+02,  3.831092490784234E+05,  4.045980166657424E+05,  2.345526332055685E+06,
2451658.500000000, A.D. 2000-Apr-24 00:00:00.0000,  5.972763475016967E-02,  3.589614981490832E+05,  2.148164026301449E+01,  1.219676592797105E+01,  8.864623956314688E+01,  2.451645542754905E+06,  1.542960641576684E-04,  1.727353659284221E+02,  1.735409900964003E+02,  3.817633181782463E+05,  4.045651382074093E+05,  2.333176817991492E+06,
2451659.500000000, A.D. 2000-Apr-25 00:00:00.0000,  6.274495901417446E-02,  3.567944551667475E+05,  2.148199883906516E+01,  1.222119348075996E+01,  8.804127918723033E+01,  2.451672440585773E+06,  1.549550290668192E-04,  1.867499558336489E+02,  1.859661098430453E+02,  3.806802199660225E+05,  4.045659847652976E+05,  2.323254702787104E+06,
2451660.500000000, A.D. 2000-Apr-26 00:00:00.0000,  6.481102781126856E-02,  3.553887625983002E+05,  2.148116584668751E+01,  1.223525069757529E+01,  8.744702870878086E+01,  2.451672355144983E+06,  1.553601642532685E-04,  2.008669877137690E+02,  1.984089457827931E+02,  3.800181280651146E+05,  4.046474935319290E+05,  2.317196314321136E+06,
2451661.500000000, A.D. 2000-Apr-27 00:00:00.0000,  6.578831642761403E-02,  3.548831974677894E+05,  2.148075677112870E+01,  1.223854911846580E+01,  8.658515608226296E+01,  2.451672273129182E+06,  1.554482827362466E-04,  2.153089931549725E+02,  2.112297452453590E+02,  3.798745013664688E+05,  4.048658052651482E+05,  2.315882772476953E+06,
2451662.500000000, A.D. 2000-Apr-28 00:00:00.0000,  6.577846997706253E-02,  3.552601354331727E+05,  2.148229954957651E+01,  1.223260840815964E+01,  8.518630554735402E+01,  2.451672173692049E+06,  1.552034015592406E-04,  2.302799116285110E+02,  2.247804896854709E+02,  3.802739757287013E+05,  4.052878160242300E+05,  2.319536790967750E+06,
2451663.500000000, A.D. 2000-Apr-29 00:00:00.0000,  6.510184581309640E-02,  3.563472069253334E+05,  2.148695754458152E+01,  1.222063592952460E+01,  8.307458101677298E+01,  2.451672039342951E+06,  1.546616211274172E-04,  2.458907748786228E+02,  2.393151463289785E+02,  3.811615258083961E+05,  4.059758446914589E+05,  2.327662139939783E+06,
2451664.500000000, A.D. 2000-Apr-30 00:00:00.0000,  6.419367502093455E-02,  3.578543874554890E+05,  2.149530221280555E+01,  1.220699092565073E+01,  8.026230014868543E+01,  2.451671863954914E+06,  1.539095570087734E-04,  2.620757054564519E+02,  2.548885127121574E+02,  3.824021893242648E+05,  4.069499911930406E+05,  2.339036035166280E+06,
2451665.500000000, A.D. 2000-May-01 00:00:00.0000,  6.342153781637817E-02,  3.594503190566233E+05,  2.150718147727845E+01,  1.219640083561428E+01,  7.700730231825600E+01,  2.451671658902030E+06,  1.530749346370388E-04,  2.785443673805868E+02,  2.712912843892355E+02,  3.837909300397204E+05,  4.081315410228174E+05,  2.351789343262555E+06,
2451666.500000000, A.D. 2000-May-02 00:00:00.0000,  6.289463483852631E-02,  3.608581169504978E+05,  2.152171864355837E+01,  1.219305526937453E+01,  7.374866208192779E+01,  2.451671450569005E+06,  1.523084722537059E-04,  2.948532247965102E+02,  2.881060407921829E+02,  3.850774207106560E+05,  4.092967244708142E+05,  2.363624259852955E+06,
2451667.500000000, A.D. 2000-May-03 00:00:00.0000,  6.239383320985643E-02,  3.619239662050824E+05,  2.153745674549345E+01,  1.219974628209234E+01,  7.090732166344495E+01,  2.451671267018341E+06,  1.517577266125999E-04,  3.106073543361167E+02,  3.048992074854112E+02,  3.860085172478273E+05,  4.100930682905721E+05,  2.372202114749593E+06,
2451668.500000000, A.D. 2000-May-04 00:00:00.0000,  6.149915997201809E-02,  3.626220432091820E+05,  2.155263585040478E+01,  1.221724037022394E+01,  6.868151147865704E+01,  2.451671122697844E+06,  1.515363564392278E-04,  3.256616958962668E+02,  3.214217372193923E+02,  3.863843565642096E+05,  4.101466699192371E+05,  2.375667519394096E+06,
2451669.500000000, A.D. 2000-May-05 00:00:00.0000,  5.984404357840403E-02,  3.630072253682563E+05,  2.156555879452584E+01,  1.224404739277803E+01,  6.698149842875803E+01,  2.451671012455392E+06,  1.516956376824515E-04,  3.401769987173836E+02,  3.376768160678614E+02,  3.861138387613132E+05,  4.092204521543701E+05,  2.373173055599645E+06,
2451670.500000000, A.D. 2000-May-06 00:00:00.0000,  5.733978904453376E-02,  3.631581075883231E+05,  2.157497018579247E+01,  1.227668496639768E+01,  6.551716318854945E+01,  2.451670916840659E+06,  1.522072330317457E-04,  3.545182514814377E+02,  3.538425201781452E+02,  3.852481555578032E+05,  4.073382035272834E+05,  2.365196402492352E+06,
2451671.500000000, A.D. 2000-May-07 00:00:00.0000,  5.425123219961497E-02,  3.631438748063087E+05,  2.158035555795182E+01,  1.231042378299839E+01,  6.397260541060368E+01,  2.451670814155344E+06,  1.529648814720166E-04,  9.064236652136508E+00,  1.011364631384945E+01,  3.839749912134761E+05,  4.048061076206435E+05,  2.353481377788395E+06,
2451672.500000000, A.D. 2000-May-08 00:00:00.0000,  5.108982701805975E-02,  3.630266203882816E+05,  2.158207537638696E+01,  1.234036234332315E+01,  6.221449695144917E+01,  2.451670695090563E+06,  1.538069953529087E-04,  2.398530506268387E+01,  2.651140162075405E+01,  3.825721661803606E+05,  4.021177119724396E+05,  2.340595752319219E+06,
2451673.500000000, A.D. 2000-May-09 00:00:00.0000,  4.837276782897603E-02,  3.628914955502101E+05,  2.158128788098902E+01,  1.236256642931457E+01,  6.046269889634183E+01,  2.451670574586445E+06,  1.545543559416900E-04,  3.906449923954266E+01,  4.272694781255162E+01,  3.813378634849662E+05,  3.997842314197223E+05,  2.329277604675342E+06,
2451674.500000000, A.D. 2000-May-10 00:00:00.0000,  4.637847616534647E-02,  3.628743331370417E+05,  2.157967575179327E+01,  1.237497157471312E+01,  5.928153588909333E+01,  2.451670491039342E+06,  1.550514508322065E-04,  5.370582237177263E+01,  5.813686423581886E+01,  3.805223813299329E+05,  3.981704295228241E+05,  2.321809941588902E+06,
2451675.500000000, A.D. 2000-May-11 00:00:00.0000,  4.506206860700267E-02,  3.631441076371082E+05,  2.157905118180389E+01,  1.237781076432289E+01,  5.931495322197264E+01,  2.451670488053456E+06,  1.551995141241704E-04,  6.720638414722313E+01,  7.206711275997560E+01,  3.802803257667006E+05,  3.974165438962930E+05,  2.319594890690025E+06,
2451676.500000000, A.D. 2000-May-12 00:00:00.0000,  4.418209102565741E-02,  3.638319720360634E+05,  2.158094789069770E+01,  1.237347414872094E+01,  6.094890204935060E+01,  2.451670591964213E+06,  1.549735558375603E-04,  7.910691672080858E+01,  8.412456930966347E+01,  3.806498796684817E+05,  3.974677873009000E+05,  2.322976962452508E+06,
2451677.500000000, A.D. 2000-May-13 00:00:00.0000,  4.350780650120683E-02,  3.649556224854901E+05,  2.158630463965099E+01,  1.236587623027385E+01,  6.416090529628728E+01,  2.451670802570388E+06,  1.544216540010646E-04,  8.935731287783685E+01,  9.433938376329304E+01,  3.815563001622663E+05,  3.981569778390425E+05,  2.331279264743001E+06,
2451678.500000000, A.D. 2000-May-14 00:00:00.0000,  4.294660461030401E-02,  3.663918784493075E+05,  2.159530791474351E+01,  1.235953478474498E+01,  6.857767866493498E+01,  2.451671097335035E+06,  1.536496722363883E-04,  9.827283272914057E+01,  1.030998885781455E+02,  3.828332674167242E+05,  3.992746563841410E+05,  2.342992306850769E+06,
2451679.500000000, A.D. 2000-May-15 00:00:00.0000,  4.255138811153466E-02,  3.679053869717300E+05,  2.160740957055119E+01,  1.235861349842035E+01,  7.360972177538679E+01,  2.451671439700179E+06,  1.527971077096953E-04,  1.064094191987110E+02,  1.110126070354020E+02,  3.842560137468640E+05,  4.006066405219980E+05,  2.356065539434012E+06,
